Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
1006050,"7910635 1 N5    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,64600,125400,0,190000,217 JOHN ST. S.W.,,,TV,2016
1006055,"7910635 1 S5    NE-1-20-3-5    3,580 Sq. Feet",T,2,Residential,I  Individual,64600,136400,0,201000,219 JOHN ST. SW,,,TV,2016
1006060,"7910635 1 6    NE-1-20-3-5    7,150 Sq. Feet",T,2,Residential,I  Individual,97300,212200,0,309500,221 JOHN ST. S.W.,,,TV,2016
1006070,"7910635 1 7    NE-1-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,97500,222100,0,319600,213 RAYMOND CLOSE S.W.,,,TV,2016
1006080,"7910635 1 8    NE-1-20-3-5    11,630 Sq. Feet",T,2,Residential,I  Individual,110100,221300,0,331400,211 RAYMOND CLOSE S.W.,,,TV,2016
1006090,"7910635 1 9    NE-1-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,93100,214200,0,307300,209 RAYMOND CLOSE S.W.,,,TV,2016
1006100,"7910635 1 10    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,89700,219400,0,309100,207 RAYMOND CLOSE S.W.,,,TV,2016
1006110,"7910635 1 11    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,96300,203200,0,299500,205 RAYMOND CLOSE S.W.,,,TV,2016
1006120,"7910635 1 12    NE-1-20-3-5    6,670 Sq. Feet",T,2,Residential,I  Individual,95500,219900,0,315400,203 RAYMOND CLOSE S.W.,,,TV,2016
1006130,"7910635 1 13    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,96300,224500,0,320800,201 RAYMOND CLOSE S.W.,,,TV,2016
1006140,"7910635 1 14    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,96300,221300,0,317600,102 ROWLEY CLOSE S.W.,,,TV,2016
1006150,"7910635 1 15    NE-1-20-3-5    5,980 Sq. Feet",T,2,Residential,I  Individual,92800,183200,0,276000,104 ROWLEY CLOSE S.W.,,,TV,2016
1006160,"7910635 1 16    NE-1-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,92200,225200,0,317400,106 ROWLEY CLOSE S.W.,,,TV,2016
1006170,"7910635 1 17    NE-1-20-3-5    7,750 Sq. Feet",T,2,Residential,I  Individual,99500,179900,0,279400,108 ROWLEY CLOSE S.W.,,,TV,2016
1006180,"7910635 1 18    NE-1-20-3-5    5,810 Sq. Feet",T,2,Residential,I  Individual,90800,189500,0,280300,110 ROWLEY CLOSE S.W.,,,TV,2016
1006190,"7910635 1 19    NE-1-20-3-5    10,760 Sq. Feet",T,2,Residential,I  Individual,108900,281800,0,390700,112 ROWLEY CLOSE S.W.,,,TV,2016
1006200,"7910635 1 20    NE-1-20-3-5    10,010 Sq. Feet",T,2,Residential,I  Individual,107900,251400,0,359300,113 ROWLEY CLOSE S.W.,,,TV,2016
1006210,"7910635 1 21    NE-1-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,108200,234600,0,342800,111 ROWLEY CLOSE S.W.,,,TV,2016
1006220,"7910635 1 22    NE-1-20-3-5    5,600 Sq. Feet",T,2,Residential,I  Individual,88300,180900,0,269200,109 ROWLEY CLOSE S.W.,,,TV,2016
1006230,"7910635 1 23    NE-1-20-3-5    7,530 Sq. Feet    Lot = Irregular",T,2,Residential,I  Individual,98700,217500,0,316200,107 ROWLEY CLOSE S.W.,,,TV,2016
1006240,"7910635 1 24    NE-1-20-3-5    5,930 Sq. Feet",T,2,Residential,I  Individual,92200,168700,0,260900,105 ROWLEY CLOSE S.W.,,,TV,2016
1006250,"7910635 1 25    NE-1-20-3-5    5,980 Sq. Feet",T,2,Residential,I  Individual,92800,159200,0,252000,103 ROWLEY CLOSE S.W.,,,TV,2016
1006260,"7910635 1 26    NE-1-20-3-5    6,900 Sq. Feet",T,2,Residential,I  Individual,96300,252700,0,349000,101 ROWLEY CLOSE S.W.,,,TV,2016
1006270,"7910635 2 1    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,89700,158900,0,248600,101 ROBERT ST. S.W.,,,TV,2016
1006280,"7910635 2 2    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,87100,159400,0,246500,103 ROBERT ST. S.W.,,,TV,2016
1006290,"7910635 2 3    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,87100,158900,0,246000,105 ROBERT ST. S.W.,,,TV,2016
1006300,"7910635 2 4    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,87100,163500,0,250600,201 ROBERT ST. S.W.,,,TV,2016
1006310,"7910635 2 5    NE-1-20-3-5    5,500 Sq. Feet",T,2,Residential,I  Individual,87100,196100,0,283200,203 ROBERT ST. S.W.,,,TV,2016
1006320,"7910635 2 6    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,89700,194800,0,284500,205 ROBERT ST. S.W.,,,TV,2016
1006330,"7910635 2 7    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,89700,199100,0,288800,207 ROBERT ST. S.W.,,,TV,2016
1006340,"7910635 2 8    NE-1-20-3-5    5,720 Sq. Feet",T,2,Residential,I  Individual,89700,165600,0,255300,209 ROBERT ST. S.W.,,,TV,2016
1006350,"7910635 2 9    NE-1-20-3-5    6,270 Sq. Feet",T,2,Residential,I  Individual,94000,166100,0,260100,211 ROBERT ST. S.W.,,,TV,2016
1006360,"0814709 2 9    NE-1-20-3-5    8,568 Sq. Feet",T,2,Residential,I  Individual,106400,313900,0,420300,318 McLeod Crescent SW,,,TV,2016
1006365,"0814709 2 10    NE-1-20-3-5    6,202 Sq. Feet",T,2,Residential,I  Individual,97400,258100,0,355500,320 McLeod Crescent SW,,,TV,2016
1006370,"0814709 2 11    NE-1-20-3-5    3,572 Sq. Feet",T,2,Residential,I  Individual,68700,199200,0,267900,322A McLeod Crescent SW,,,TV,2016
1006375,"0814709 2 12    NE-1-20-3-5    3,808 Sq. Feet",T,2,Residential,I  Individual,73600,210300,0,283900,322B McLeod Crescent SW,,,TV,2016
1006380,"0814709 2 13    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,198700,0,265800,324A McLeod Crescent SW,,,TV,2016
1006385,"0814709 2 14    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,198700,0,265800,324B McLeod Crescent SW,,,TV,2016
1006390,"0814709 2 15    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,196400,0,263500,326A McLeod Crescent SW,,,TV,2016
1006395,"0814709 2 16    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,198700,0,265800,326B McLeod Crescent SW,,,TV,2016
1006400,"0814709 2 17    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,217400,0,284500,328A McLeod Crescent SW,,,TV,2016
1006405,"0814709 2 18    NE-1-20-3-5    3,493 Sq. Feet",T,2,Residential,I  Individual,67100,198700,0,265800,328B McLeod Crescent SW,,,TV,2016
1006410,"0112321 2 11    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,197700,0,289800,301 ROBERT STREET S.W.,,,TV,2016
1006420,"0112321 2 12    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,226600,0,318700,303 ROBERT STREET S.W.,,,TV,2016
1006430,"0112321 2 13    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,249200,0,341300,305 ROBERT STREET S.W.,,,TV,2016
1006440,"0112321 2 14    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,215600,0,307700,307 ROBERT STREET S.W.,,,TV,2016
1006450,"0112321 2 15    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,252900,0,345000,309 ROBERT STREET S.W.,,,TV,2016
1006460,"0112321 2 16    NE-1-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,245300,0,337400,311 ROBERT STREET S.W.,,,TV,2016
1006470,"0112321 1 27    NE-1-20-3-5    5,718 Sq. Feet",T,2,Residential,I  Individual,89700,248700,0,338400,302 ROBERT STREET S.W.,,,TV,2016
1006480,"0112321 1 28    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,263900,0,354900,304 ROBERT STREET S.W.,,,TV,2016
1006490,"0112321 1 29    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,231700,0,322700,306 ROBERT STREET S.W.,,,TV,2016
1006500,"0112321 1 30    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,254000,0,345000,308 ROBERT STREET S.W.,,,TV,2016
1006510,"0112321 1 31    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,245100,0,336100,310 ROBERT STREET S.W.,,,TV,2016
1006520,"0112321 1 32    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,251700,0,342700,312 ROBERT STREET S.W.,,,TV,2016
1006530,"0112321 1 33    NE-1-20-3-5    6,113 Sq. Feet",T,2,Residential,I  Individual,93400,270200,0,363600,301 RAYMOND CLOSE S.W.,,,TV,2016
1006540,"0112321 1 34    NE-1-20-3-5    5,992 Sq. Feet",T,2,Residential,I  Individual,92900,231700,0,324600,303 RAYMOND CLOSE S.W.,,,TV,2016
1006550,"0112321 1 35    NE-1-20-3-5    5,992 Sq. Feet",T,2,Residential,I  Individual,92900,205500,0,298400,305 RAYMOND CLOSE S.W.,,,TV,2016
1006560,"0112321 1 36    NE-1-20-3-5    5,938 Sq. Feet",T,2,Residential,I  Individual,92300,308400,0,400700,307 RAYMOND CLOSE S.W.,,,TV,2016
1006570,"0112321 1 37    NE-1-20-3-5    5,533 Sq. Feet",T,2,Residential,I  Individual,87500,232800,0,320300,309 RAYMOND CLOSE S.W.,,,TV,2016
1006580,"0112321 1 38    NE-1-20-3-5    10,510 Sq. Feet",T,2,Residential,I  Individual,108600,285200,0,393800,311 RAYMOND CLOSE S.W.,,,TV,2016
1006590,"0112321 1 39    NE-1-20-3-5    10,764 Sq. Feet",T,2,Residential,I  Individual,108900,325200,0,434100,313 RAYMOND CLOSE S.W.,,,TV,2016
1006600,"0112321 1 40    NE-1-20-3-5    8,477 Sq. Feet",T,2,Residential,I  Individual,102200,291200,0,393400,315 RAYMOND CLOSE S.W.,,,TV,2016
1006610,"0112321 1 41    NE-1-20-3-5    8,181 Sq. Feet",T,2,Residential,I  Individual,101100,238600,0,339700,317 RAYMOND CLOSE S.W.,,,TV,2016
1006620,"0112321 1 42    NE-1-20-3-5    5,533 Sq. Feet",T,2,Residential,I  Individual,87500,275200,0,362700,319 RAYMOND CLOSE S.W.,,,TV,2016
1006630,"0112321 1 43    NE-1-20-3-5    5,954 Sq. Feet",T,2,Residential,I  Individual,92500,230600,0,323100,321 RAYMOND CLOSE S.W.,,,TV,2016
1006640,"0112321 1 44    NE-1-20-3-5    5,997 Sq. Feet",T,2,Residential,I  Individual,93000,245000,0,338000,323 RAYMOND CLOSE S.W.,,,TV,2016
1006650,"0112321 1 45    NE-1-20-3-5    5,997 Sq. Feet",T,2,Residential,I  Individual,93000,243300,0,336300,325 RAYMOND CLOSE S.W.,,,TV,2016
1006660,"0112321 1 46    NE-1-20-3-5    5,973 Sq. Feet",T,2,Residential,I  Individual,92700,250600,0,343300,327 RAYMOND CLOSE S.W.,,,TV,2016
1006670,"0112321 1 47    NE-1-20-3-5    5,511 Sq. Feet",T,2,Residential,I  Individual,87200,221600,0,308800,301 JOHN STREET S.W.,,,TV,2016
1006680,"0112321 1 48    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,87000,243300,0,330300,303 JOHN STREET S.W.,,,TV,2016
1006690,"0112321 1 49    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,87000,242400,0,329400,305 JOHN STREET S.W.,,,TV,2016
1006700,"0112321 1 50    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,87000,292800,0,379800,307 JOHN STREET S.W.,,,TV,2016
1006710,"0112321 1 51    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,87000,250100,0,337100,309 JOHN STREET S.W.,,,TV,2016
1006720,"0112321 1 52    NE-1-20-3-5    5,497 Sq. Feet",T,2,Residential,I  Individual,87000,284800,0,371800,311 JOHN STREET S.W.,,,TV,2016
1006730,"0312990 1 53    NE-1-20-3-5    6,831 Sq. Feet",T,2,Residential,I  Individual,96100,285300,0,381400,313 John Street S.W.,,,TV,2016
1006740,"0312990 1 54    NE-1-20-3-5    4,810 Sq. Feet",T,2,Residential,I  Individual,78900,279100,0,358000,315 John Street SW,,,TV,2016
1006750,"0312990 1 55    NE-1-20-3-5    4,864 Sq. Feet",T,2,Residential,I  Individual,79500,259700,0,339200,317 John Street SW,,,TV,2016
1006760,"0312990 1 56    NE-1-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,85100,261300,0,346400,319 John Street SW,,,TV,2016
1006770,"0312990 1 57    NE-1-20-3-5    4,782 Sq. Feet",T,2,Residential,I  Individual,78600,253300,0,331900,320 John Street SW,,,TV,2016
1006780,"0312990 1 58    NE-1-20-3-5    4,885 Sq. Feet",T,2,Residential,I  Individual,79800,267400,0,347200,322 John Street SW,,,TV,2016
1006790,"0312990 1 59    NE-1-20-3-5    5,624 Sq. Feet",T,2,Residential,I  Individual,88500,248800,0,337300,324 John Street SW,,,TV,2016
1006800,"0312990 1 60    NE-1-20-3-5    5,460 Sq. Feet",T,2,Residential,I  Individual,86600,241800,0,328400,326 John Street SW,,,TV,2016
1006810,"0312990 1 61MR    NE-1-20-3-5    26,050 Sq. Feet    Municipal Reserve - Play Ground",E,10,Municipal Public Lands-Exempt,M  Municipal,128700,0,0,128700,318 John Street SW,,,TV,2016
1006820,"0312990 1 62    NE-1-20-3-5    6,165 Sq. Feet",T,2,Residential,I  Individual,93600,232100,0,325700,316 Robert Street SW,,,TV,2016
1006830,"0312990 1 63    NE-1-20-3-5    5,827 Sq. Feet",T,2,Residential,I  Individual,91000,242900,0,333900,314 Robert Street SW,,,TV,2016
1006840,"0312990 2 17    NE-1-20-3-5    7,090 Sq. Feet",T,2,Residential,I  Individual,97100,268600,0,365700,313 Robert Street SW,,,TV,2016
1006850,"0312990 2 18    NE-1-20-3-5    7,199 Sq. Feet",T,2,Residential,I  Individual,97500,245900,0,343400,315 Robert Street SW,,,TV,2016
1006860,"0312990 2 19    NE-1-20-3-5    7,199 Sq. Feet",T,2,Residential,I  Individual,97500,238600,0,336100,317 Robert Street SW,,,TV,2016
1006870,"0312990 2 20    NE-1-20-3-5    7,090 Sq. Feet",T,2,Residential,I  Individual,97100,247900,0,345000,319 Robert Street SW,,,TV,2016
1006880,"0312990 4 6    NE-1-20-3-5    5,634 Sq. Feet",T,2,Residential,I  Individual,88700,237500,0,326200,411 John Street SW,,,TV,2016
1006890,"0312990 4 5    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,89900,262700,0,352600,409 John Street SW,,,TV,2016
1006900,"0312990 4 4    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,89900,227700,0,317600,407 John Street SW,,,TV,2016
1006910,"0312990 4 3    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,89900,223300,0,313200,405 John Street SW,,,TV,2016
1006920,"0312990 4 2    NE-1-20-3-5    5,742 Sq. Feet",T,2,Residential,I  Individual,89900,231400,0,321300,403 John Street SW,,,TV,2016
1006930,"0312990 4 1    NE-1-20-3-5    7,120 Sq. Feet",T,2,Residential,I  Individual,97200,254000,0,351200,401 John Street SW,,,TV,2016
1006940,"0312990 5 1    NE-1-20-3-5    7,970 Sq. Feet",T,2,Residential,I  Individual,100300,256700,0,357000,323 John Street SW,,,TV,2016
1006945,"1112685 5 18    NE-1-20-3-5    16,733 Sq. Feet    111.55' X 150'",T,1,Residential Vacant,C  Corporation,121200,0,0,121200,321 John Street SW,,,TV,2016
1006950,"0312990 2 21    NE-1-20-3-5    33,498 Sq. Feet    Municipal Reserve",E,10,Municipal Public Lands-Exempt,M  Municipal,141400,0,0,141400,328 John Street SW,,,TV,2016
1006960,"0312990 5 5    NE-1-20-3-5    10,629 Sq. Feet",T,2,Residential,I  Individual,108700,261800,0,370500,403 Robert Street SW,,,TV,2016
1006970,"0312990 5 6    NE-1-20-3-5    8,380 Sq. Feet",T,2,Residential,I  Individual,101900,268900,0,370800,405 Robert Street SW,,,TV,2016
1006980,"0312990 5 7    NE-1-20-3-5    7,229 Sq. Feet",T,2,Residential,I  Individual,107300,293600,0,400900,407 Robert Street SW,,,TV,2016
1006990,"0312990 5 8    NE-1-20-3-5    7,263 Sq. Feet",T,2,Residential,I  Individual,104500,346100,0,450600,409 Robert Street SW,,,TV,2016
1007000,"0312990 3 1    NE-1-20-3-5    10,470 Sq. Feet",T,2,Residential,I  Individual,108500,246900,0,355400,402 Sunrise Hill SW,,,TV,2016
1007010,"0312990 3 2    NE-1-20-3-5    5,903 Sq. Feet",T,2,Residential,I  Individual,91900,268700,0,360600,404 Sunrise Hill SW,,,TV,2016
1007020,"0312990 3 3    NE-1-20-3-5    5,544 Sq. Feet",T,2,Residential,I  Individual,87600,274200,0,361800,406 Sunrise Hill SW,,,TV,2016
1007030,"0312990 4 7    NE-1-20-3-5    6,085 Sq. Feet",T,2,Residential,I  Individual,93300,243800,0,337100,403 Sunrise Hill SW,,,TV,2016
1007040,"0312990 4 8    NE-1-20-3-5    5,495 Sq. Feet",T,2,Residential,I  Individual,87000,283400,0,370400,405 Sunrise Hill SW,,,TV,2016
1007050,"0614733 3 4    NE-1-20-3-5    5,491 Sq. Feet",T,2,Residential,I  Individual,90700,308200,0,398900,408 SUNRISE HILL S.W.,,,TV,2016
1007060,"0614733 4 9    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,245900,0,336700,407 SUNRISE HILL S.W.,,,TV,2016
1007070,"0614733 3 5    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,295200,0,386000,410 SUNRISE HILL S.W.,,,TV,2016
1007080,"0614733 4 10    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,244400,0,335200,409 SUNRISE HILL S.W.,,,TV,2016
1007090,"0614733 3 6    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,261500,0,352300,412 SUNRISE HILL S.W.,,,TV,2016
1007100,"0614733 4 11    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,242600,0,333400,411 SUNRISE HILL S.W.,,,TV,2016
1007110,"0614733 3 7    NE-1-20-3-5    8,243 Sq. Feet",T,2,Residential,I  Individual,105100,302500,0,407600,414 SUNRISE HILL S.W.,,,TV,2016
1007120,"0614733 4 12    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,250800,0,341600,413 SUNRISE HILL S.W.,,,TV,2016
1007140,"0614733 4 13    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,99900,265700,0,365600,415 SUNRISE HILL S.W.,,,TV,2016
1007150,"0614733 3 8    NE-1-20-3-5    8,243 Sq. Feet",T,2,Residential,I  Individual,105100,292700,0,397800,418 SUNRISE HILL S.W.,,,TV,2016
1007160,"0614733 4 14    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,265100,0,355900,417 SUNRISE HILL S.W.,,,TV,2016
1007170,"0614733 3 9    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,262600,0,353400,420 SUNRISE HILL S.W.,,,TV,2016
1007180,"0614733 4 15    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,275700,0,366500,419 SUNRISE HILL S.W.,,,TV,2016
1007190,"0614733 3 10    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,305300,0,396100,422 SUNRISE HILL S.W.,,,TV,2016
1007200,"0614733 4 16    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,260800,0,351600,421 SUNRISE HILL S.W.,,,TV,2016
1007210,"0614733 3 11    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,293300,0,384100,424 SUNRISE HILL S.W.,,,TV,2016
1007220,"0614733 4 17    NE-1-20-3-5    5,366 Sq. Feet",T,2,Residential,I  Individual,93700,311700,0,405400,423 SUNRISE HILL S.W.,,,TV,2016
1007230,"0614733 3 12    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,253300,0,344100,502 SUNRISE HILL S.W.,,,TV,2016
1007240,"0614733 3 13    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,267100,0,357900,504 SUNRISE HILL S.W.,,,TV,2016
1007250,"0614733 3 43    NE-1-20-3-5    5,370 Sq. Feet",T,2,Residential,I  Individual,93800,268900,0,362700,501 SUNRISE HILL S.W.,,,TV,2016
1007260,"0614733 3 14    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,279300,0,370100,506 SUNRISE HILL S.W.,,,TV,2016
1007270,"0614733 3 42    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,99700,341400,0,441100,503 SUNRISE HILL S.W.,,,TV,2016
1007280,"0614733 3 15    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,296500,0,387300,508 SUNRISE HILL S.W.,,,TV,2016
1007290,"0614733 3 41    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,104200,342900,0,447100,505 SUNRISE HILL S.W.,,,TV,2016
1007300,"0614733 3 16    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,290900,0,381700,510 SUNRISE HILL S.W.,,,TV,2016
1007310,"0614733 3 40    NE-1-20-3-5    5,481 Sq. Feet",T,2,Residential,I  Individual,99700,252200,0,351900,507 SUNRISE HILL S.W.,,,TV,2016
1007320,"0614733 3 17    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,315000,0,405800,512 SUNRISE HILL S.W.,,,TV,2016
1007330,"0614733 3 39    NE-1-20-3-5    5,370 Sq. Feet",T,2,Residential,I  Individual,93800,364900,0,458700,509 SUNRISE HILL S.W.,,,TV,2016
1007340,"0614733 3 18    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,269000,0,359800,514 SUNRISE HILL S.W.,,,TV,2016
1007350,"0614733 3 38    NE-1-20-3-5    8,320 Sq. Feet",T,2,Residential,I  Individual,105400,321000,0,426400,615 SUNRISE CLOSE S.W.,,,TV,2016
1007360,"0614733 3 19    NE-1-20-3-5    5,496 Sq. Feet",T,1,Residential Vacant,I  Individual,90800,0,0,90800,516 SUNRISE HILL S.W.,,,TV,2016
1007370,"0614733 3 37    NE-1-20-3-5    10,220 Sq. Feet",T,2,Residential,I  Individual,123400,294900,0,418300,613 SUNRISE CLOSE S.W.,,,TV,2016
1007380,"0614733 3 20    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,303100,0,393900,602 SUNRISE HILL S.W.,,,TV,2016
1007390,"0614733 3 36    NE-1-20-3-5    6,230 Sq. Feet",T,2,Residential,I  Individual,117000,380600,0,497600,611 SUNRISE CLOSE S.W.,,,TV,2016
1007400,"0614733 3 21    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,278400,0,369200,604 SUNRISE HILL S.W.,,,TV,2016
1007410,"0614733 3 35    NE-1-20-3-5    9,452 Sq. Feet",T,2,Residential,I  Individual,109700,364400,0,474100,609 SUNRISE CLOSE S.W.,,,TV,2016
1007420,"0614733 3 34    NE-1-20-3-5    9,370 Sq. Feet",T,2,Residential,I  Individual,131300,318100,0,449400,607 SUNRISE CLOSE S.W.,,,TV,2016
1007430,"0614733 3 33    NE-1-20-3-5    8,150 Sq. Feet",T,2,Residential,I  Individual,104800,320000,0,424800,605 SUNRISE CLOSE S.W.,,,TV,2016
1007440,"0614733 3 32    NE-1-20-3-5    6,700 Sq. Feet",T,2,Residential,I  Individual,99300,354900,0,454200,603 SUNRISE CLOSE S.W.,,,TV,2016
1007450,"0614733 3 22    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,320500,0,411300,606 Sunrise Hill S.W.,,,TV,2016
1007460,"0614733 3 31    NE-1-20-3-5    6,205 Sq. Feet",T,2,Residential,I  Individual,97400,324700,0,422100,624 SUNRISE HILL S.W.,,,TV,2016
1007470,"0614733 3 23    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,274200,0,365000,608 SUNRISE HILL S.W.,,,TV,2016
1007480,"0614733 3 30    NE-1-20-3-5    10,570 Sq. Feet",T,2,Residential,I  Individual,135200,386800,0,522000,622 SUNRISE HILL S.W.,,,TV,2016
1007490,"0614733 3 24    NE-1-20-3-5    5,496 Sq. Feet",T,2,Residential,I  Individual,90800,271400,0,362200,610 SUNRISE HILL S.W.,,,TV,2016
1007500,"0614733 3 29    NE-1-20-3-5    9,958 Sq. Feet",T,2,Residential,I  Individual,134000,372500,0,506500,620 SUNRISE HILL S.W.,,,TV,2016
1007510,"0614733 3 25    NE-1-20-3-5    7,744 Sq. Feet",T,2,Residential,I  Individual,113600,384300,0,497900,612 SUNRISE HILL S.W.,,,TV,2016
1007520,"0614733 3 28    NE-1-20-3-5    11,169 Sq. Feet",T,2,Residential,I  Individual,141900,359100,0,501000,618 SUNRISE HILL S.W.,,,TV,2016
1007530,"0614733 3 26    NE-1-20-3-5    14,780 Sq. Feet",T,2,Residential,I  Individual,142200,376900,0,519100,614 SUNRISE HILL S.W.,,,TV,2016
1007540,"0614733 3 27    NE-1-20-3-5    11,886 Sq. Feet",T,2,Residential,I  Individual,137400,366800,0,504200,616 SUNRISE HILL S.W.,,,TV,2016
1007550,"0610785 6 16    NE-1-20-3-5    6,120 Sq. Feet",T,2,Residential,I  Individual,101900,292200,0,394100,526 Sunrise Way S.W.,,,TV,2016
1007560,"0610785 6 15    NE-1-20-3-5    6,159 Sq. Feet",T,2,Residential,I  Individual,97200,325400,0,422600,528 Sunrise Way S.W.,,,TV,2016
