Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
623980,"1413063 32 30    SE-12-20-3-5    4,538 Sq. Feet",T,2,Residential,I  Individual,92500,198100,0,290600,619 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
623990,"1113431 32 29MR    SE-12-20-3-5    13,939 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,118300,0,0,118300,623 Country Meadows Close N.W.,NR  LAND,,TV,2021
624000,"1113431 33 1    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,106200,205300,0,311500,602 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624010,"1113431 33 2    SE-12-20-3-5    4,660 Sq. Feet",T,2,Residential,I  Individual,94100,239600,0,333700,604 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624020,"1113431 33 3    SE-12-20-3-5    4,660 Sq. Feet",T,2,Residential,I  Individual,94100,288900,0,383000,606 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624030,"1113431 33 4    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,226400,0,320500,608 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624040,"1113431 33 18    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,106200,253200,0,359400,654 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624050,"1113431 33 17    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,230900,0,325000,652 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624060,"1113431 33 16    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,228200,0,322300,650 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624070,"1113431 33 15    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,219600,0,313700,648 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624080,"1413063 33 5    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,208000,0,302100,610 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624090,"1413063 33 6    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,208000,0,302100,612 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624100,"1413063 33 7    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,94100,235500,0,329600,614 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624110,"1413063 33 8    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,98200,245900,0,344100,616 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624120,"1413063 33 9    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,106200,226100,0,332300,618 Country Meadows Close N.W.,R    LAND & IMPROVEMENTS,,TV,2021
624130,"1612123 32 13    SE-12-20-3-5    4,441 Sq. Feet",T,2,Residential,I  Individual,99100,28400,0,127500,651 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
624140,"1612123 32 12    SE-12-20-3-5    4,648 Sq. Feet",T,1,Residential Vacant,I  Individual,102100,0,0,102100,653 Country Meadows Close NW,R    LAND,,TV,2021
624150,"1612123 32 11    SE-12-20-3-5    5,059 Sq. Feet",T,2,Residential,I  Individual,108100,219300,0,327400,655 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
624400,"1612123 32 5    SE-12-20-3-5    4,657 Sq. Feet",T,2,Residential,I  Individual,98200,256100,0,354300,409 Edward Avenue NW,R    LAND & IMPROVEMENTS,,TV,2021
624410,"1612123 32 6    SE-12-20-3-5    4,632 Sq. Feet",T,2,Residential,I  Individual,97800,273100,0,370900,411 Edward Ave NW,R    LAND & IMPROVEMENTS,,TV,2021
624420,"1612123 32 7    SE-12-20-3-5    4,380 Sq. Feet",T,2,Residential,I  Individual,94100,238700,0,332800,413 Edward Ave NW,R    LAND & IMPROVEMENTS,,TV,2021
624430,"1612123 32 8    SE-12-20-3-5    5,253 Sq. Feet",T,2,Residential,I  Individual,106500,206400,0,312900,415 Edward Ave NW,R    LAND & IMPROVEMENTS,,TV,2021
624440,"1612123 32 9    SE-12-20-3-5    6,954 Sq. Feet",T,2,Residential,I  Individual,126400,370800,0,497200,417 Edward AVE NW,R    LAND & IMPROVEMENTS,,TV,2021
624450,"1612123 32 10    SE-12-20-3-5    4,393 Sq. Feet",T,2,Residential,I  Individual,98400,263700,0,362100,419 Edward Ave NW,R    LAND & IMPROVEMENTS,,TV,2021
690010,"3603FD C E98'    SE-12-20-3-5    5,100 Sq. Feet",T,2,Residential,I  Individual,73200,103500,0,176700,101 WINDSOR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
690020,"3603FD C     SE-12-20-3-5    7,250 Sq. Feet",T,2,Residential,I  Individual,86800,203000,0,289800,103 WINDSOR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
690030,"3603FD C W130'    SE-12-20-3-5    6,810 Sq. Feet",T,2,Residential,I  Individual,85400,103700,0,189100,105 WINDSOR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
693020,"1611506 33 14    SE-12-20-3-5    4,659 Sq. Feet",T,2,Residential,I  Individual,94100,250100,0,344200,646 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693030,"1611506 33 13    SE-12-20-3-5    4,656 Sq. Feet",T,2,Residential,I  Individual,94000,258500,0,352500,644 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693040,"1611506 33 12    SE-12-20-3-5    4,658 Sq. Feet",T,2,Residential,I  Individual,94100,291300,0,385400,642 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693050,"1611506 33 11    SE-12-20-3-5    4,658 Sq. Feet",T,2,Residential,I  Individual,98200,277900,0,376100,640 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693060,"1611506 33 10    SE-12-20-3-5    5,556 Sq. Feet",T,2,Residential,I  Individual,110700,307400,0,418100,638 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693070,"1611506 32 14    SE-12-20-3-5    4,632 Sq. Feet",T,2,Residential,I  Individual,101900,223800,0,325700,649 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693080,"1611506 32 15    SE-12-20-3-5    4,632 Sq. Feet",T,2,Residential,I  Individual,101900,320300,0,422200,647 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693090,"1611506 32 16    SE-12-20-3-5    4,429 Sq. Feet",T,2,Residential,I  Individual,98900,234700,0,333600,645 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
693990,"SE-12-20-3-5       30,492 Sq. Feet",T,1,Residential Vacant,I  Individual,30200,0,0,30200,425 Dunham Lane NW,R    LAND,,TV,2021
694000,1612096 32 1    SE-12-20-3-5    2.64 Acres,E,10,Municipal Public Lands-Exempt,I  Individual,229500,0,0,229500,305 DUNHAM LANE NW,NR  LAND,,TV,2021
694010,"1611506 32 17    SE-12-20-3-5    4,625 Sq. Feet",T,2,Residential,I  Individual,101800,217300,0,319100,643 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
694020,"1611506 32 18    SE-12-20-3-5    4,622 Sq. Feet",T,2,Residential,I  Individual,101700,247700,0,349400,641 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694030,"1611506 32 19    SE-12-20-3-5    4,437 Sq. Feet",T,2,Residential,I  Individual,99000,309100,0,408100,639 Country Meadows CL NW,R    LAND & IMPROVEMENTS,,TV,2021
694040,"1512671 32 20    SE-12-20-3-5    4,413 Sq. Feet",T,2,Residential,I  Individual,98700,234100,0,332800,637 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694050,0012347 25     SE-12-20-3-5    1.30 Acres,T,1,Residential Vacant,I  Individual,37800,0,0,37800,435 DUNHAM LANE N.W.,R    LAND,,TV,2021
694060,"1512671 32 21    SE-12-20-3-5    6,889 Sq. Feet",T,2,Residential,I  Individual,126100,336700,0,462800,635 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694070,"1512671 32 22    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,101800,219600,0,321400,633 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694080,"1512671 32 23    SE-12-20-3-5    4,413 Sq. Feet",T,2,Residential,I  Individual,98700,228800,0,327500,631 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694090,"1512671 32 24    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,101800,228000,0,329800,629 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694100,"1512671 32 25    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,101800,257000,0,358800,627 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694110,"1512671 32 26    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,101800,241300,0,343100,625 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694120,"1512671 32 27    SE-12-20-3-5    4,628 Sq. Feet",T,2,Residential,I  Individual,101800,326400,0,428200,623 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
694130,"1512671 32 28    SE-12-20-3-5    4,198 Sq. Feet",T,2,Residential,I  Individual,93700,218100,0,311800,621 Country Meadows Close NW,R    LAND & IMPROVEMENTS,,TV,2021
698000,SE-12-20-3-5       3.78 Acres,T,2,Residential,I  Individual,279900,326700,0,606600,415 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,WEST END OF ROYAL AVENUE N.W.,TV,2021
699000,"9210468 24 1    SE-12-20-3-5    11,500 Sq. Feet",T,2,Residential,I  Individual,107700,127400,0,235100,302 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699500,"9210468 24 2    SE-12-20-3-5    43,124 Sq. Feet",T,1,Residential Vacant,I  Individual,116000,0,0,116000,402 ROYAL AVE. N.W.,R    LAND,,TV,2021
699510,"9311984 24 3    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,101000,249300,0,350300,304 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699520,"9311984 24 4    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,101000,190100,0,291100,306 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699530,"9311984 24 5    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,103800,251200,0,355000,308 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699540,"9311984 24 6    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,99100,176700,0,275800,310 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699550,"9311984 24 7    SE-12-20-3-5    7,722 Sq. Feet",T,2,Residential,I  Individual,107100,161500,0,268600,312 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699560,"9311984 24 8    SE-12-20-3-5    7,340 Sq. Feet",T,2,Residential,I  Individual,105500,209600,0,315100,314 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699570,"9311984 24 9    SE-12-20-3-5    6,518 Sq. Feet",T,2,Residential,I  Individual,102200,192000,0,294200,316 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699580,"9311984 24 10    SE-12-20-3-5    5,590 Sq. Feet",T,2,Residential,I  Individual,94900,187100,0,282000,318 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699590,"9311984 24 11    SE-12-20-3-5    6,005 Sq. Feet",T,2,Residential,I  Individual,100200,249900,0,350100,320 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699600,"9311984 24 12    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,102800,176100,0,278900,322 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699610,"9311984 24 13    SE-12-20-3-5    5,819 Sq. Feet",T,2,Residential,I  Individual,97800,250600,0,348400,324 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2021
699620,"9311984 24 14ER    SE-12-20-3-5    5,227 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,82100,0,0,82100,326 ROYAL AVE. N.W.,NR  LAND,,TV,2021
699630,"9311984 24 15MR    SE-12-20-3-5    6,534 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,93000,0,0,93000,328 ROYAL AVE. N.W.,NR  LAND,,TV,2021
699640,"9311984 24 16ER    SE-12-20-3-5    4,791 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,77000,0,0,77000,330 ROYAL AVE. N.W.,NR  LAND,,TV,2021
699650,"9311984 24 17MR    SE-12-20-3-5    7,405 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,96200,0,0,96200,332 ROYAL AVE. N.W.,NR  LAND,,TV,2021
700000,954GV 7     SW-7-20-2-5    7.72 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,714100,3136400,0,3850500,207 MAIN ST. N.E.,NR  LAND & IMPROVEMENTS,LIBRARY & RECREATION FACILITIES,TV,2021
701000,5287HO B PARCEL    SW-7-20-2-5    18.90 Acres,T,1,Residential Vacant,I  Individual,259000,0,0,259000,201 Seclusion Valley Drive N.E.,R    LAND,,TV,2021
701020,0715826 1 1    SW-7-20-2-5    2.57 Acres,T,2,Residential,I  Individual,204300,206100,0,410400,207 Seclusion Valley Drive N.W.,R    LAND & IMPROVEMENTS,,TV,2021
701030,"0815098 1 1    SW-7-20-2-5    12,282 Sq. Feet",T,2,Residential,I  Individual,139200,285200,0,424400,300 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701040,9910377  4MR    SW-7-20-2-5    4.52 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,286800,0,0,286800,205 Seclusion Valley Drive NE,NR  LAND,,TV,2021
701045,"0815098 1 2    SW-7-20-2-5    10,796 Sq. Feet",T,2,Residential,I  Individual,136700,372800,0,509500,302 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701050,"0815098 1 3    SW-7-20-2-5    8,456 Sq. Feet",T,2,Residential,I  Individual,128200,256600,0,384800,304 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701055,"0815098 1 4    SW-7-20-2-5    11,253 Sq. Feet",T,2,Residential,I  Individual,137500,280700,0,418200,306 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701060,"0815098 1 5    SW-7-20-2-5    16,603 Sq. Feet",T,2,Residential,I  Individual,146400,347300,0,493700,308 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701065,"0815098 1 6    SW-7-20-2-5    13,930 Sq. Feet",T,2,Residential,I  Individual,142000,316100,0,458100,307 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701070,"0815098 1 7    SW-7-20-2-5    10,796 Sq. Feet",T,2,Residential,I  Individual,136700,319400,0,456100,305 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701075,"0815098 1 8    SW-7-20-2-5    8,740 Sq. Feet",T,2,Residential,I  Individual,129500,289500,0,419000,303 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701080,"0815098 1 9    SW-7-20-2-5    9,757 Sq. Feet",T,2,Residential,I  Individual,134200,324900,0,459100,301 Herron Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701085,"0815098 1 10    SW-7-20-2-5    8,855 Sq. Feet",T,2,Residential,I  Individual,130100,319500,0,449600,309 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701090,"0815098 1 11    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,131500,356100,0,487600,311 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701095,"0815098 1 12    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,131500,275400,0,406900,313 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701100,"0815098 1 13    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,131500,327900,0,459400,401 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701105,"0815098 1 14    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,131500,303600,0,435100,403 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701110,"0815098 1 15    SW-7-20-2-5    10,942 Sq. Feet",T,2,Residential,I  Individual,137000,504800,0,641800,405 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701115,"0815098 1 16PUL    SW-7-20-2-5    15,600 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,144700,0,0,144700,407 Seclusion Valley Drive NE,NR  LAND,,TV,2021
701120,"0815098 1 17    SW-7-20-2-5    8,388 Sq. Feet",T,2,Residential,I  Individual,127900,317200,0,445100,410 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701125,"0815098 1 18    SW-7-20-2-5    8,590 Sq. Feet",T,2,Residential,I  Individual,134200,346700,0,480900,412 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701130,"0815098 1 19    SW-7-20-2-5    7,712 Sq. Feet",T,2,Residential,I  Individual,130000,420800,0,550800,414 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701135,"0815098 1 20    SW-7-20-2-5    12,562 Sq. Feet",T,2,Residential,I  Individual,151300,412300,0,563600,416 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701140,"0815098 1 21    SW-7-20-2-5    17,609 Sq. Feet",T,2,Residential,I  Individual,160400,356700,0,517100,418 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701145,"0815098 1 22    SW-7-20-2-5    14,491 Sq. Feet",T,2,Residential,I  Individual,160800,545700,0,706500,420 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701150,"0815098 1 23    SW-7-20-2-5    13,185 Sq. Feet",T,2,Residential,I  Individual,152400,487700,0,640100,421 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701155,"0815098 1 24    SW-7-20-2-5    17,607 Sq. Feet",T,2,Residential,I  Individual,160400,305400,0,465800,423 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701160,"0815098 1 25    SW-7-20-2-5    10,024 Sq. Feet",T,2,Residential,I  Individual,146700,414400,0,561100,425 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701165,"0815098 1 26    SW-7-20-2-5    9,517 Sq. Feet",T,2,Residential,I  Individual,144200,418300,0,562500,427 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701170,"0815098 1 27    SW-7-20-2-5    9,003 Sq. Feet",T,2,Residential,I  Individual,136200,295700,0,431900,429 Blakeman Point NE,R    LAND & IMPROVEMENTS,,TV,2021
701175,"0815098 1 28    SW-7-20-2-5    16,417 Sq. Feet",T,2,Residential,I  Individual,146100,368100,0,514200,431 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701180,"0815098 1 29    SW-7-20-2-5    11,514 Sq. Feet",T,2,Residential,I  Individual,137900,468900,0,606800,433 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701185,"0815098 1 30    SW-7-20-2-5    9,301 Sq. Feet",T,2,Residential,I  Individual,132100,275700,0,407800,435 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701190,"0815098 1 31    SW-7-20-2-5    6,273 Sq. Feet",T,2,Residential,I  Individual,118200,279000,0,397200,437 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701195,"0815098 1 32    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,110200,287600,0,397800,439 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701200,"0815098 1 33    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,110200,287700,0,397900,441 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701205,"0815098 1 34    SW-7-20-2-5    5,941 Sq. Feet",T,2,Residential,I  Individual,116100,294800,0,410900,443 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701210,"0815098 1 35    SW-7-20-2-5    5,941 Sq. Feet",T,2,Residential,I  Individual,116100,289100,0,405200,445 Seclusion Valley Estates,R    LAND & IMPROVEMENTS,,TV,2021
701215,"0815098 1 36    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,110200,309600,0,419800,447 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701220,"0815098 1 37    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,110200,299000,0,409200,449 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701225,"0815098 1 38    SW-7-20-2-5    6,473 Sq. Feet",T,2,Residential,I  Individual,119100,292400,0,411500,451 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701230,"0815098 1 39    SW-20-20-2-5    8,317 Sq. Feet",T,2,Residential,I  Individual,127600,308900,0,436500,453 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701235,"0815098 1 40    SW-7-20-2-5    8,549 Sq. Feet",T,2,Residential,I  Individual,128600,279200,0,407800,454 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701240,"0815098 1 41    SW-7-20-2-5    6,568 Sq. Feet",T,2,Residential,I  Individual,119500,379200,0,498700,456 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701245,"0815098 1 42    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,275800,0,395500,458 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701250,"0815098 1 43    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,226300,0,346000,460 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701255,"0815098 1 44    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,262900,0,382600,462 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701260,"0815098 1 45    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,324300,0,444000,464 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701265,"0815098 1 46    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,302100,0,421800,466 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701270,"0815098 1 47    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,257700,0,377400,468 Seclusion Valley Estates NE,R    LAND & IMPROVEMENTS,,TV,2021
701275,"0815098 1 48    SW-7-20-2-5    6,280 Sq. Feet",T,2,Residential,I  Individual,118200,383400,0,501600,470 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701280,"0815098 1 49    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,119700,412100,0,531800,472 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701285,"0815098 1 50    SW-7-20-2-5    6,172 Sq. Feet",T,2,Residential,I  Individual,117700,387800,0,505500,474 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701290,"0815098 1 51    SW-7-20-2-5    5,721 Sq. Feet",T,2,Residential,I  Individual,113000,350500,0,463500,476 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701295,"0815098 1 52    SW-7-20-2-5    5,521 Sq. Feet",T,2,Residential,I  Individual,110200,367600,0,477800,478 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701300,"0815098 1 53    SW-7-20-2-5    14,421 Sq. Feet",T,2,Residential,I  Individual,136800,257900,0,394700,480 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701305,"0815098 2 1    SW-7-20-2-5    9,854 Sq. Feet",T,2,Residential,I  Individual,134600,337300,0,471900,469 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701310,"0815098 2 2    SW-7-20-2-5    6,424 Sq. Feet",T,2,Residential,I  Individual,118900,309700,0,428600,467 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701315,"0815098 2 3    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,119000,339800,0,458800,465 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701320,"0815098 2 4    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,119000,320500,0,439500,463 Seclusion Valley Drive NE,R    LAND & IMPROVEMENTS,,TV,2021
701325,"0815098 2 5    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,119000,377000,0,496000,461 Seclusion Valley Estates,R    LAND & IMPROVEMENTS,,TV,2021
