Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
610060,"1236FK 10 6    SE-12-20-3-5    6,000 Sq. Feet",T,1,Residential Vacant,I  Individual,102300,0,0,102300,112 WINDSOR AVE. N.W.,R    LAND,,DV,2023
610070,"1236FK 10 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,268600,0,370900,114 WINDSOR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610080,"1236FK 10 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,88300,0,190600,133 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610090,"1236FK 10 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,84300,0,186600,129 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610100,"1236FK 10 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,32400,0,134700,125 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610110,"1236FK 10 11    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,110500,103600,0,214100,121 EDGAR AVE. N.W.,NR  LAND & IMPROVEMENTS,,DV,2023
610115,"9311440 0 1    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,90100,201200,0,291300,109 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610120,"9311440 0 2    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,90100,201200,0,291300,111 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610125,"9311440 0 3    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,90100,191500,0,281600,113 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
610130,"9311440 0 4    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,90100,191500,0,281600,115 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611010,"2229EW 11 1    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,221000,0,324500,202 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611020,"9911741 11 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,191100,0,293400,204 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611025,"9911741 11 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,81800,20600,0,102400,206 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611030,"3603FD 11 3    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,120500,0,224000,208 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611040,"3603FD 11 4    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,175800,0,279300,210 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611050,"3603FD 11 5    SE-12-20-3-5    7,310 Sq. Feet",T,2,Residential,I  Individual,107700,118000,0,225700,212 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611060,"3603FD 11 6    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,45400,0,148900,214 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611070,"3603FD 11 7    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,91300,0,194800,216 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611080,"3603FD 11 8    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,103100,0,206600,218 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611090,"3603FD 11 9    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,62300,0,165800,220 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611100,"3603FD 11 10    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,178400,0,281900,222 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611110,"3603FD 11 11    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,128200,0,231700,224 EDGAR AVE. NW,R    LAND & IMPROVEMENTS,,DV,2023
611120,"3603FD 11 12    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,103500,164900,0,268400,226 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611130,"2011904 11 27    SE-12-20-3-5    9,675 Sq. Feet",T,2,Residential,I  Individual,129100,235900,0,365000,227 GEORGE ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611140,"2011904 11 28    SE-12-20-3-5    9,675 Sq. Feet",T,2,Residential,I  Individual,129100,232600,0,361700,221 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611150,"3603FD 11 16    SE-12-20-3-5    7,480 Sq. Feet",T,2,Residential,I  Individual,108300,218900,0,327200,219 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611160,"3603FD 11 17    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,104100,165900,0,270000,217 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611170,"3603FD 11 18    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,104100,200500,0,304600,215 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611180,"3603FD 11 W19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,66100,120300,0,186400,213B FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611190,"3603FD 11 E19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,66100,110300,0,176400,213A FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611200,"3603FD 11 20,P21    SE-12-20-3-5    9,100 Sq. Feet",T,2,Residential,I  Individual,115000,254100,0,369100,211 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611210,"3603FD 11 E21    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,104100,146300,0,250400,209 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611220,"3603FD 11 22    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,104100,102500,0,206600,207 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611230,"3603FD 11 23    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,91300,153000,0,244300,205 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611240,"3603FD 11 24A    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,91300,48200,0,139500,203 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
611250,"2229EW 11 24    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,104100,201500,0,305600,201 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612000,"1236FK 12 1    SE-12-20-3-5    12,600 Sq. Feet",T,2,Residential,I  Individual,148600,107300,0,255900,302 EDGAR AVE. NW,R    LAND & IMPROVEMENTS,,DV,2023
612010,"1236FK 12 14    SE-12-20-3-5    12,900 Sq. Feet",T,2,Residential,I  Individual,135600,187800,0,323400,301 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612020,"5676JK 12 2    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,128300,219400,0,347700,306 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612030,"5676JK 12 3    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,128300,206400,0,334700,308 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612040,"5676JK 12 4    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,125500,183600,0,309100,310 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612050,"5676JK 12 5    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,119800,206600,0,326400,312 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612060,"5676JK 12 6    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,125500,192400,0,317900,314 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612070,"5676JK 12 7    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,119800,155700,0,275500,316 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612080,"5676JK 12 8    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,128300,212000,0,340300,318 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612090,"5676JK 12 9    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,128300,201300,0,329600,320 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612100,"7610001 12 1    SE-12-20-3-5    8,390 Sq. Feet",T,2,Residential,I  Individual,123500,240900,0,364400,305 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612110,"7610001 12 2    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,120600,207000,0,327600,307 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612120,"7610001 12 3    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,120600,209600,0,330200,309 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612130,"7610001 12 4    SE-12-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,118200,261400,0,379600,311 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612140,"7610001 12 5    SE-12-20-3-5    6,240 Sq. Feet",T,2,Residential,I  Individual,113800,214300,0,328100,313 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612150,"7610001 12 6    SE-12-20-3-5    8,610 Sq. Feet",T,2,Residential,I  Individual,124500,225700,0,350200,315 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612160,"7610001 12 7    SE-12-20-3-5    7,100 Sq. Feet",T,2,Residential,I  Individual,117700,206200,0,323900,317 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612170,"7610001 12 8    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,105400,223500,0,328900,316 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612180,"7610001 12 9    SE-12-20-3-5    8,830 Sq. Feet",T,2,Residential,I  Individual,125500,234400,0,359900,314 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612190,"7610001 12 10    SE-12-20-3-5    6,140 Sq. Feet",T,2,Residential,I  Individual,113400,221900,0,335300,312 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612200,"7610001 12 11    SE-12-20-3-5    7,190 Sq. Feet",T,2,Residential,I  Individual,118100,231500,0,349600,310 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612210,"7610001 12 12    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,118100,155600,0,273700,308 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612220,"7610001 12 13    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,115400,188900,0,304300,306 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612230,"7610001 12 14    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,123600,212700,0,336300,304 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612240,"7610001 12 15    SE-12-20-3-5    9,730 Sq. Feet",T,2,Residential,I  Individual,129600,239000,0,368600,305 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612250,"7610001 12 16    SE-12-20-3-5    8,062 Sq. Feet",T,2,Residential,I  Individual,122000,296700,0,418700,307 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612260,"7610001 12 17    SE-12-20-3-5    7,650 Sq. Feet",T,2,Residential,I  Individual,120200,178700,0,298900,309 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612270,"7610001 12 18    SE-12-20-3-5    8,340 Sq. Feet",T,2,Residential,I  Individual,123300,192300,0,315600,311 ROYAL AVE. NW,R    LAND & IMPROVEMENTS,,DV,2023
612280,"7610001 12 19    SE-12-20-3-5    8,900 Sq. Feet",T,2,Residential,I  Individual,125800,188100,0,313900,313 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612290,"7610001 12 20    SE-12-20-3-5    8,340 Sq. Feet",T,2,Residential,I  Individual,123300,202300,0,325600,315 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612300,"7610001 12 21    SE-12-20-3-5    8,060 Sq. Feet",T,2,Residential,I  Individual,122000,167500,0,289500,317 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612310,"7610001 12 22    SE-12-20-3-5    8,930 Sq. Feet",T,2,Residential,I  Individual,126000,213300,0,339300,319 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612320,"7610001 12 23    SE-12-20-3-5    9,800 Sq. Feet",T,2,Residential,I  Individual,129900,189400,0,319300,321 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612330,"7610001 12 24    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,136400,200800,0,337200,401 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612340,"7610001 12 25    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,112900,194100,0,307000,301 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612350,"7610001 12 26    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,112900,213900,0,326800,303 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612360,"7610001 12 27    SE-12-20-3-5    6,350 Sq. Feet",T,2,Residential,I  Individual,114300,265700,0,380000,305 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612370,"7610001 12 28    SE-12-20-3-5    6,670 Sq. Feet",T,2,Residential,I  Individual,115700,186800,0,302500,307 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612380,"7610001 12 29    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,131200,355900,0,487100,309 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612390,"7610001 12 30    SE-12-20-3-5    10,440 Sq. Feet",T,2,Residential,I  Individual,131500,259100,0,390600,310 ROBERT STREET N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612400,"7610001 12 31    SE-12-20-3-5    8,290 Sq. Feet",T,2,Residential,I  Individual,123100,242700,0,365800,308 ROBERT ST. NW,R    LAND & IMPROVEMENTS,,DV,2023
612410,"7610001 12 32    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,102200,224400,0,326600,306 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612420,"7610001 12 33    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,107700,223600,0,331300,304 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612430,"7610001 12 34    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,111600,200900,0,312500,302 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
612440,7610003 12 R35    SE-12-20-3-5    2.33 Acres,E,28,Municipal Reserve,M  Municipal,259700,0,0,259700,420 Edgar Ave. NW,NR  LAND,,DV,2023
613010,"7556JK 13 8    SE-12-20-3-5    9,320 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,127700,49900,0,177600,416 EDGAR AVE. N.W.,NR  LAND & IMPROVEMENTS,,DV,2023
613020,"7556JK 13 7    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,125500,161100,0,286600,414 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
613030,"7556JK 13 6    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,119800,152900,0,272700,412 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
613040,"7556JK 13 5    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,122600,209300,0,331900,410 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
613050,"7556JK 13 4    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,119800,187200,0,307000,408 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
613060,"7556JK 13 3    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,122600,180600,0,303200,406 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
613070,"7556JK 13 1,2    SE-12-20-3-5    18,140 Sq. Feet",T,2,Residential,I  Individual,144200,243600,0,387800,402 EDGAR AVE N.W.,R    LAND & IMPROVEMENTS,,DV,2023
615010,"1236FK 15 1    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,134100,153600,0,287700,302 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
615020,"1236FK 15 E14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,118100,120600,0,238700,301 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
615030,"1236FK 15 W14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,118100,199500,0,317600,303 ROYAL AVE. NW,R    LAND & IMPROVEMENTS,,DV,2023
616010,"2229EW 16 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,236800,0,339100,202 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616020,"3603FD 16 1A    SE-12-20-3-5    7,250 Sq. Feet",T,2,Residential,I  Individual,107400,253100,0,360500,204 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616030,"3603FD 16 2,P3    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,110200,175900,0,286100,206 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616040,"3603FD 16 P3    SE-12-20-3-5    5,040 Sq. Feet",T,2,Residential,I  Individual,89800,171600,0,261400,208 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616050,"3603FD 16 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,146400,0,248700,210 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616060,"3603FD 16 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,77900,0,180200,212 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616070,"3603FD 16 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,137600,0,239900,214 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616080,"3603FD 16 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,100900,0,203200,216 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616090,"3603FD 16 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,152000,0,254300,218 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616100,"3603FD 16 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,160600,0,262900,220 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616110,"3603FD 16 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,102300,157200,0,259500,222 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616115,"3603FD 16 11    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,94500,166500,0,261000,224 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616120,"3603FD 16 W11,12    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,104700,192600,0,297300,226 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616130,"3603FD 16 13    SE-12-20-3-5    8,350 Sq. Feet",T,2,Residential,I  Individual,111900,143800,0,255700,225 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616140,"3603FD 16 14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,97600,0,204800,223 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616150,"3603FD 16 15    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,154400,0,261600,221 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616160,"3603FD 16 16    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,108800,0,216000,219 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616170,"3603FD 16 17    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,232800,0,340000,217 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616180,"3603FD 16 18    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,105000,0,212200,215 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616190,"3603FD 16 19    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,176600,0,283800,213 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616200,"3603FD 16 20    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,270800,0,378000,211 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616210,"3603FD 16 21    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,238000,0,345200,209 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,INFILL LOT MOVED ON BUNGALOW,DV,2023
616220,"3603FD 16 22    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,231900,0,339100,207 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616230,"3603FD 16 23    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,123900,0,231100,205 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616240,"3603FD 16 24A    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,330800,0,438000,203 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
616250,"2229EW 16 24    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,107200,385900,0,493100,201 Royal Avenue N.W.,R    LAND & IMPROVEMENTS,,DV,2023
617010,"8054EK 17 1-3    SE-12-20-3-5    12,540 Sq. Feet",T,3,Commercial,I  Individual,0,0,625400,625400,414 MAIN ST. N.W.,NR  LAND & IMPROVEMENTS,,DV,2023
617040,"8054EK 17 4,5    SE-12-20-3-5    8,460 Sq. Feet",T,3,Commercial,I  Individual,146700,0,0,146700,410 MAIN ST. N.W.,NR  LAND,,DV,2023
617060,"8054EK 17 6,7    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,124600,155700,0,280300,406 MAIN ST. N.W.,NR  LAND & IMPROVEMENTS,,DV,2023
617080,"8054EK 17 8,9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,128100,0,240800,104 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
617100,"8054EK 17 10,11    SE-12-20-3-5    2.65 Acres",E,25,School,P  Provincial,278900,3138700,0,3417600,114 ROYAL AVE. N.W.,NR  LAND & IMPROVEMENTS,,DV,2023
617150,"3779FC  X    SE-12-20-3-5    18,121 Sq. Feet",E,25,School,P  Provincial,144100,0,0,144100,206 Royal Ave. N.W.,NR  LAND,,DV,2023
617200,"3779FC  Y    SE-12-20-3-5    40,946 Sq. Feet",E,25,School,P  Provincial,176400,0,0,176400,,NR  LAND,,DV,2023
617250,SE-12-20-3-5       1.00 Acres,E,25,School,P  Provincial,180100,0,0,180100,212 ROYAL AVE. N.W.,NR  LAND,,DV,2023
618010,"2229EW 18 1,2    SE-12-20-3-5    9,000 Sq. Feet",T,3,Commercial,I  Individual,0,0,157000,157000,512 MAIN ST. NW,NR  LAND & IMPROVEMENTS,PHOTOGRAPHY STUDIO FORMER OLD HOME,DV,2023
618030,"2229EW 18 3    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,174000,0,286700,508 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
618040,"2229EW 18 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,38600,0,151300,506 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
618050,"2229EW 18 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,50200,0,162900,504 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
618060,"2229EW 18 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,128000,0,240700,502 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619010,"2229EW 19 1,2    SE-12-20-3-5    10,080 Sq. Feet",T,2,Residential,I  Individual,131000,189400,0,320400,622 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619030,"2229EW 19 3    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,104100,163400,0,267500,620 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619040,"2229EW 19 4,5    SE-12-20-3-5    10,800 Sq. Feet",T,2,Residential,I  Individual,132100,138300,0,270400,618 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619060,"2229EW 19 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,81300,0,194000,614 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619070,"2229EW 19 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,198600,0,311300,612 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619080,"2229EW 19 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,110200,0,222900,610 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
619090,"2229EW 19 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,112700,186100,0,298800,608 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,DV,2023
